price,name,image,url,description,brand,rating,rating_count,rating_best,categories,health_consideration,animal_type,animal_lifestage,animal_size,size_value,size_unit,size_merged
29.99,Tetra® TetraMin Tropical Flakes Fish Food,https://s7d2.scene7.com/is/image/PetSmart/1031024,https://www.petsmart.ca/fish/food-and-care/food/tetra-tetramin-tropical-flakes-fish-food-1031024.html,Tetra&reg; TetraMin Tropical Flakes Fish Food,Tetra,4.7667,120,5,Food &amp; Care|Food|,,fish,,,7.06,Oz,7.06 Oz
4.99,Nutrafin® basix Fish Feeder,https://s7d2.scene7.com/is/image/PetSmart/1031664,https://www.petsmart.ca/fish/food-and-care/food/nutrafin-basix-fish-feeder-1031664.html,Nutrafin&reg; basix Fish Feeder,Nutrafin,1.0,3,5,Food &amp; Care|Food|,,fish,,,1.25,Oz,1.25 Oz
11.49,San Francisco Bay Brand® Sally&#x27;s Frozen Mini-Bloodworms&amp;trade; Fish Food,https://s7d2.scene7.com/is/image/PetSmart/1031415,https://www.petsmart.ca/fish/food-and-care/food/san-francisco-bay-brand-sallys-frozen-mini-bloodwormsandtrade-fish-food-1031415.html,San Francisco Bay Brand&reg; Sally's Frozen Mini-Bloodworms&amp;trade; Fish Food,San Francisco Bay,3.5,4,5,Food &amp; Care|Food|,,fish,,,3.5,Oz,3.5 Oz
9.99,Omega&amp;trade; One Goldfish Pellets Fish Food,https://s7d2.scene7.com/is/image/PetSmart/5080580,https://www.petsmart.ca/fish/food-and-care/food/omegaandtrade-one-goldfish-pellets-fish-food-5080580.html,Omega&amp;trade; One Goldfish Pellets Fish Food,Omega One,3.95,20,5,Food &amp; Care|Food|,,fish,,,,,One Size
21.99,API® All Varieties Goldfish Flakes,https://s7d2.scene7.com/is/image/PetSmart/5163973,https://www.petsmart.ca/fish/food-and-care/food/api-all-varieties-goldfish-flakes-5163973.html,API&reg; All Varieties Goldfish Flakes,API,3.1667,30,5,Food &amp; Care|Food|,,fish,,,5.7,Oz,5.7 Oz
12.99,Omega&amp;trade; One Super Color Tropical Fish Flakes,https://s7d2.scene7.com/is/image/PetSmart/5087743,https://www.petsmart.ca/fish/food-and-care/food/omegaandtrade-one-super-color-tropical-fish-flakes-5087743.html,Omega&amp;trade; One Super Color Tropical Fish Flakes,Omega One,3.8478,46,5,Food &amp; Care|Food|,,fish,,,2.2,Oz,2.2 Oz
18.99,Omega&amp;trade; One Freeze Dried Bloodworms Fish Treat,https://s7d2.scene7.com/is/image/PetSmart/5175384,https://www.petsmart.ca/fish/food-and-care/food/omegaandtrade-one-freeze-dried-bloodworms-fish-treat-5175384.html,Omega&amp;trade; One Freeze Dried Bloodworms Fish Treat,Omega One,4.3514,37,5,Food &amp; Care|Food|,,fish,,,0.96,Oz,0.96 Oz
4.99,Nutrafin® Basix 3 Day Fish Feeder,https://s7d2.scene7.com/is/image/PetSmart/1031665,https://www.petsmart.ca/fish/food-and-care/food/nutrafin-basix-3-day-fish-feeder-1031665.html,Nutrafin&reg; Basix 3 Day Fish Feeder,Nutrafin,3.0,2,5,Food &amp; Care|Food|,,fish,,,0.9,Oz,0.9 Oz
7.99,Nutrafin® Max Betta Colour Enhancing Flakes,https://s7d2.scene7.com/is/image/PetSmart/5139584,https://www.petsmart.ca/fish/food-and-care/food/nutrafin-max-betta-colour-enhancing-flakes-5139584.html,Nutrafin&reg; Max Betta Colour Enhancing Flakes,Nutrafin,3.6667,3,5,Food &amp; Care|Food|,,fish,,,0.85,Oz,0.85 Oz
24.99,Omega&amp;trade; One Freshwater Flakes Fish Food,https://s7d2.scene7.com/is/image/PetSmart/5080612,https://www.petsmart.ca/fish/food-and-care/food/omegaandtrade-one-freshwater-flakes-fish-food-5080612.html,Omega&amp;trade; One Freshwater Flakes Fish Food,Omega One,4.55,60,5,Food &amp; Care|Food|,,fish,,,5.3,Oz,5.3 Oz
6.99,Fluval Bug Bites Tropical Fish Food,https://s7d2.scene7.com/is/image/PetSmart/5251053,https://www.petsmart.ca/fish/food-and-care/food/fluval-bug-bites-tropical-fish-food-5251053.html,Fluval Bug Bites Tropical Fish Food,Fluval,4.7647,17,5,Food &amp; Care|Food|,,fish,,,,,Medium/Large
12.99,Omega&amp;trade; One Freeze Dried Bloodworms,https://s7d2.scene7.com/is/image/PetSmart/5300533,https://www.petsmart.ca/fish/food-and-care/food/omegaandtrade-one-freeze-dried-bloodworms-5300533.html,Omega&amp;trade; One Freeze Dried Bloodworms,Omega One,4.1667,12,5,Food &amp; Care|Food|,,fish,,,0.46,Oz,0.46 Oz
69.99,ZuPreem® FruitBlend Medium Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5133739,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-medium-bird-food-5133739.html,ZuPreem&reg; FruitBlend Medium Bird Food,ZuPreem,4.3636,11,5,Food &amp; Treats|Pet Bird Food|,,bird,,,12.0,Lb,12 Lb
20.99,KAYTEE® FDPH Feather Conure/Lovebird Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5261886,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/kaytee-fdph-feather-conure%2Flovebird-bird-food-5261886.html,KAYTEE&reg; FDPH Feather Conure/Lovebird Bird Food,Kaytee,4.2,20,5,Food &amp; Treats|Pet Bird Food|,,bird,,,4.0,Lb,4 Lb
17.99,ZuPreem® Pure Fun Enriching Variety Mix Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5261651,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-pure-fun-enriching-variety-mix-bird-food-5261651.html,ZuPreem&reg; Pure Fun Enriching Variety Mix Bird Food,ZuPreem,4.5714,7,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
14.99,All Living Things® Oven Baked Bites Parakeet Diet,https://s7d2.scene7.com/is/image/PetSmart/5289773,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/all-living-things-oven-baked-bites-parakeet-diet-5289773.html,All Living Things&reg; Oven Baked Bites Parakeet Diet,All Living Things,3.5238,21,5,Food &amp; Treats|Pet Bird Food|,,bird,,,14.0,Oz,14 Oz
19.99,ZuPreem® NutBlend Flavor with Natural Nut Flavors Medium Pet Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5292135,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-nutblend-flavor-with-natural-nut-flavors-medium-pet-bird-food-5292135.html,ZuPreem&reg; NutBlend Flavor with Natural Nut Flavors Medium Pet Bird Food,ZuPreem,4.5588,34,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
5.99,Higgins Sunburst Leafy Greens and Herb Treats,https://s7d2.scene7.com/is/image/PetSmart/5261405,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/higgins-sunburst-leafy-greens-and-herb-treats-5261405.html,Higgins Sunburst Leafy Greens and Herb Treats,Higgins,4.6429,14,5,Food &amp; Treats|Pet Bird Food|,,bird,,,1.0,Oz,1 Oz
14.99,Lafeber&#x27;s® Nutri-Berries Tropical Fruit Parakeet &amp; Cockatiel Food,https://s7d2.scene7.com/is/image/PetSmart/5037237,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/lafebers-nutri-berries-tropical-fruit-parakeet-and-cockatiel-food-5037237.html,Lafeber's&reg; Nutri-Berries Tropical Fruit Parakeet &amp; Cockatiel Food,Lafeber's,4.7255,51,5,Food &amp; Treats|Pet Bird Food|,,bird,,,10.0,Oz,10 Oz
12.99,Hagen Gourmet Canary Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5057315,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/hagen-gourmet-canary-bird-food-5057315.html,Hagen Gourmet Canary Bird Food,Hagen,4.5,4,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.2,Lb,2.2 Lb
12.99,Vitakraft® VitaSmart Parakeet Food,https://s7d2.scene7.com/is/image/PetSmart/5194523,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/vitakraft-vitasmart-parakeet-food-5194523.html,Vitakraft&reg; VitaSmart Parakeet Food,Vitakraft,4.8182,11,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
20.99,All Living Things® Seed &amp; Pellet Medley Cockatiel Diet,https://s7d2.scene7.com/is/image/PetSmart/5291008,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/all-living-things-seed-and-pellet-medley-cockatiel-diet-5291008.html,All Living Things&reg; Seed &amp; Pellet Medley Cockatiel Diet,All Living Things,4.7045,44,5,Food &amp; Treats|Pet Bird Food|,,bird,,,3.0,Lb,3 Lb
15.99,Great Choice® Fortified Conure Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5289769,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/great-choice-fortified-conure-bird-food-5289769.html,Great Choice&reg; Fortified Conure Bird Food,Great Choice,4.5,16,5,Food &amp; Treats|Pet Bird Food|,,bird,,,4.0,Lb,4 Lb
26.99,Vitakraft® VitaSmart Parrot Food,https://s7d2.scene7.com/is/image/PetSmart/5291160,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/vitakraft-vitasmart-parrot-food-5291160.html,Vitakraft&reg; VitaSmart Parrot Food,Vitakraft,4.8,10,5,Food &amp; Treats|Pet Bird Food|,,bird,,,7.0,Lb,7 Lb
11.99,KAYTEE® FDPH Feather Parakeet Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5261885,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/kaytee-fdph-feather-parakeet-bird-food-5261885.html,KAYTEE&reg; FDPH Feather Parakeet Bird Food,Kaytee,4.6222,45,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
47.99,Lafeber&#x27;s® Nutri-Berries Parrot Food,https://s7d2.scene7.com/is/image/PetSmart/1041187,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/lafebers-nutri-berries-parrot-food-1041187.html,Lafeber's&reg; Nutri-Berries Parrot Food,Lafeber's,4.6875,48,5,Food &amp; Treats|Pet Bird Food|,,bird,,,52.0,Oz,52 Oz
24.99,All Living Things® Oven Baked Bites Parrot Diet,https://s7d2.scene7.com/is/image/PetSmart/5289781,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/all-living-things-oven-baked-bites-parrot-diet-5289781.html,All Living Things&reg; Oven Baked Bites Parrot Diet,All Living Things,4.5,12,5,Food &amp; Treats|Pet Bird Food|,,bird,,,1.75,Lb,1.75 Lb
11.99,All Living Things® Seed &amp; Pellet Medley Finch &amp; Canary Diet,https://s7d2.scene7.com/is/image/PetSmart/5291011,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/all-living-things-seed-and-pellet-medley-finch-and-canary-diet-5291011.html,All Living Things&reg; Seed &amp; Pellet Medley Finch &amp; Canary Diet,All Living Things,4.6133,75,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
19.99,Vitakraft® VitaSmart Conure &amp; Small Parrot Food,https://s7d2.scene7.com/is/image/PetSmart/5291159,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/vitakraft-vitasmart-conure-and-small-parrot-food-5291159.html,Vitakraft&reg; VitaSmart Conure &amp; Small Parrot Food,Vitakraft,4.625,8,5,Food &amp; Treats|Pet Bird Food|,,bird,,,4.0,Lb,4 Lb
22.99,ZuPreem® NutriSmart Medium &amp; Large Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5313984,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-nutrismart-medium-and-large-bird-food-5313984.html,ZuPreem&reg; NutriSmart Medium &amp; Large Bird Food,ZuPreem,4.375,8,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.5,Lb,2.5 Lb
17.99,ZuPreem® NutriSmart Small Bird Diet,https://s7d2.scene7.com/is/image/PetSmart/5313996,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-nutrismart-small-bird-diet-5313996.html,ZuPreem&reg; NutriSmart Small Bird Diet,ZuPreem,4.8,5,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
27.99,ZuPreem® FruitBlend Large Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5146774,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-large-bird-food-5146774.html,ZuPreem&reg; FruitBlend Large Bird Food,ZuPreem,4.5625,32,5,Food &amp; Treats|Pet Bird Food|,,bird,,,3.5,Lb,3.5 Lb
32.99,Hagen Gourmet Small Parrot Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5057330,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/hagen-gourmet-small-parrot-bird-food-5057330.html,Hagen Gourmet Small Parrot Bird Food,Hagen,4.0,7,5,Food &amp; Treats|Pet Bird Food|,,bird,,,4.4,Lb,4.4 Lb
10.99,Higgins Sunburst Gourmet Blend Parakeet Food,https://s7d2.scene7.com/is/image/PetSmart/5261392,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/higgins-sunburst-gourmet-blend-parakeet-food-5261392.html,Higgins Sunburst Gourmet Blend Parakeet Food,Higgins,4.6809,47,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
22.99,Higgins Sunburst Gourmet Blend Parrot Food,https://s7d2.scene7.com/is/image/PetSmart/5261389,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/higgins-sunburst-gourmet-blend-parrot-food-5261389.html,Higgins Sunburst Gourmet Blend Parrot Food,Higgins,4.0769,13,5,Food &amp; Treats|Pet Bird Food|,,bird,,,3.0,Lb,3 Lb
19.99,ZuPreem® FruitBlend Medium Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5146757,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-medium-bird-food-5146757.html,ZuPreem&reg; FruitBlend Medium Bird Food,ZuPreem,4.7333,105,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
23.99,ZuPreem® Natural Medium Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5057273,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-natural-medium-bird-food-5057273.html,ZuPreem&reg; Natural Medium Bird Food,ZuPreem,4.7576,33,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.5,Lb,2.5 Lb
27.99,ZuPreem® FruitBlend Medium Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5146732,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-medium-bird-food-5146732.html,ZuPreem&reg; FruitBlend Medium Bird Food,ZuPreem,4.75,28,5,Food &amp; Treats|Pet Bird Food|,,bird,,,3.5,Lb,3.5 Lb
30.99,Tropican® Lifetime Formula Parrot Food,https://s7d2.scene7.com/is/image/PetSmart/5242050,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/tropican-lifetime-formula-parrot-food-5242050.html,Tropican&reg; Lifetime Formula Parrot Food,Tropican,5.0,2,5,Food &amp; Treats|Pet Bird Food|,,bird,,,,,One Size
29.99,Tropican® Lifetime Formula Parrot Food,https://s7d2.scene7.com/is/image/PetSmart/5242052,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/tropican-lifetime-formula-parrot-food-5242052.html,Tropican&reg; Lifetime Formula Parrot Food,Tropican,4.3333,3,5,Food &amp; Treats|Pet Bird Food|,,bird,,,,,One Size
12.99,Hagen Gourmet Budgie Parakeet Bird Seed,https://s7d2.scene7.com/is/image/PetSmart/1041532,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/hagen-gourmet-budgie-parakeet-bird-seed-1041532.html,Hagen Gourmet Budgie Parakeet Bird Seed,Hagen,5.0,4,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.2,Lb,2.2 Lb
14.99,Vitakraft® Egg Food Supplement,https://s7d2.scene7.com/is/image/PetSmart/5232586,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/vitakraft-egg-food-supplement-5232586.html,Vitakraft&reg; Egg Food Supplement,Vitakraft,5.0,13,5,Food &amp; Treats|Pet Bird Food|,,bird,,,1.1,Lb,1.1 Lb
10.49,Great Choice® Fortified Canary &amp; Finch Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5289766,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/great-choice-fortified-canary-and-finch-bird-food-5289766.html,Great Choice&reg; Fortified Canary &amp; Finch Bird Food,Great Choice,3.3333,9,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
19.99,ZuPreem® PastaBlend Medium Pet Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5292136,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-pastablend-medium-pet-bird-food-5292136.html,ZuPreem&reg; PastaBlend Medium Pet Bird Food,ZuPreem,4.0,3,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
32.99,Hagen Gourmet Large Parrot Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5057316,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/hagen-gourmet-large-parrot-bird-food-5057316.html,Hagen Gourmet Large Parrot Bird Food,Hagen,2.25,4,5,Food &amp; Treats|Pet Bird Food|,,bird,,,4.0,Lb,4 Lb
69.99,ZuPreem® FruitBlend Large Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5133738,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-large-bird-food-5133738.html,ZuPreem&reg; FruitBlend Large Bird Food,ZuPreem,4.4545,11,5,Food &amp; Treats|Pet Bird Food|,,bird,,,12.0,Lb,12 Lb
25.99,KAYTEE® Forti-Diet Egg-Cite Cockatiel Food,https://s7d2.scene7.com/is/image/PetSmart/5109038,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/kaytee-forti-diet-egg-cite-cockatiel-food-5109038.html,KAYTEE&reg; Forti-Diet Egg-Cite Cockatiel Food,Kaytee,5.0,1,5,Food &amp; Treats|Pet Bird Food|,,bird,,,5.0,Lb,5 Lb
19.99,ZuPreem® FruitBlend Small Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5146786,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-small-bird-food-5146786.html,ZuPreem&reg; FruitBlend Small Bird Food,ZuPreem,4.427,89,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
47.99,Lafeber&#x27;s® Nutri-Berries Macaw and Cockatoo Food,https://s7d2.scene7.com/is/image/PetSmart/1041220,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/lafebers-nutri-berries-macaw-and-cockatoo-food-1041220.html,Lafeber's&reg; Nutri-Berries Macaw and Cockatoo Food,Lafeber's,4.7895,19,5,Food &amp; Treats|Pet Bird Food|,,bird,,,56.0,Oz,56 Oz
109.99,Brown&#x27;s® Tropical Carnival® Gourmet Big Bites Macaw Food,https://s7d2.scene7.com/is/image/PetSmart/5080209,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/browns-tropical-carnival-gourmet-big-bites-macaw-food-5080209.html,Brown's&reg; Tropical Carnival&reg; Gourmet Big Bites Macaw Food,Brown's,3.9655,58,5,Food &amp; Treats|Pet Bird Food|,,bird,,,14.0,Lb,14 Lb
13.99,Hagen Budgie Parakeet Bird Seed,https://s7d2.scene7.com/is/image/PetSmart/1041449,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/hagen-budgie-parakeet-bird-seed-1041449.html,Hagen Budgie Parakeet Bird Seed,Hagen,4.7,20,5,Food &amp; Treats|Pet Bird Food|,,bird,,,3.0,Lb,3 Lb
16.99,Tropican® Lifetime Formula Parrot Food,https://s7d2.scene7.com/is/image/PetSmart/1041529,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/tropican-lifetime-formula-parrot-food-1041529.html,Tropican&reg; Lifetime Formula Parrot Food,Living World,4.1667,6,5,Food &amp; Treats|Pet Bird Food|,,bird,,,1.8,Lb,1.8 Lb
42.99,Brown&#x27;s® Tropical Carnival® Small Hookbill Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5094600,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/browns-tropical-carnival-small-hookbill-bird-food-5094600.html,Brown's&reg; Tropical Carnival&reg; Small Hookbill Bird Food,Brown's,4.1818,22,5,Food &amp; Treats|Pet Bird Food|,,bird,,,5.0,Lb,5 Lb
14.99,Lafeber&#x27;s® Sunny Orchard Nutri-Berries Parakeet &amp; Cockatiel Food,https://s7d2.scene7.com/is/image/PetSmart/5037231,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/lafebers-sunny-orchard-nutri-berries-parakeet-and-cockatiel-food-5037231.html,Lafeber's&reg; Sunny Orchard Nutri-Berries Parakeet &amp; Cockatiel Food,Lafeber's,4.875,24,5,Food &amp; Treats|Pet Bird Food|,,bird,,,10.0,Oz,10 Oz
19.99,Hagen Pigeon &amp; Dove Bird Seed,https://s7d2.scene7.com/is/image/PetSmart/1185087,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/hagen-pigeon-and-dove-bird-seed-1185087.html,Hagen Pigeon &amp; Dove Bird Seed,Hagen,5.0,3,5,Food &amp; Treats|Pet Bird Food|,,bird,,,6.0,Lb,6 Lb
25.99,KAYTEE® Forti-Diet Pro Health Cockatiel Food,https://s7d2.scene7.com/is/image/PetSmart/5137728,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/kaytee-forti-diet-pro-health-cockatiel-food-5137728.html,KAYTEE&reg; Forti-Diet Pro Health Cockatiel Food,Kaytee,4.5556,54,5,Food &amp; Treats|Pet Bird Food|,,bird,,,5.0,Lb,5 Lb
27.99,ZuPreem® NutBlend Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5167132,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-nutblend-bird-food-5167132.html,ZuPreem&reg; NutBlend Bird Food,ZuPreem,4.4,15,5,Food &amp; Treats|Pet Bird Food|,,bird,,,3.25,Lb,3.25 Lb
32.99,Hagen Gourmet Large Parrot Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5057316,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/hagen-gourmet-large-parrot-bird-food-5057316.html,Hagen Gourmet Large Parrot Bird Food,Hagen,2.25,4,5,Food &amp; Treats|Pet Bird Food|,,bird,,,4.0,Lb,4 Lb
25.99,KAYTEE® Forti-Diet Egg-Cite Cockatiel Food,https://s7d2.scene7.com/is/image/PetSmart/5109038,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/kaytee-forti-diet-egg-cite-cockatiel-food-5109038.html,KAYTEE&reg; Forti-Diet Egg-Cite Cockatiel Food,Kaytee,5.0,1,5,Food &amp; Treats|Pet Bird Food|,,bird,,,5.0,Lb,5 Lb
19.99,ZuPreem® FruitBlend Small Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5146786,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-small-bird-food-5146786.html,ZuPreem&reg; FruitBlend Small Bird Food,ZuPreem,4.427,89,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
69.99,ZuPreem® FruitBlend Large Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5133738,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-fruitblend-large-bird-food-5133738.html,ZuPreem&reg; FruitBlend Large Bird Food,ZuPreem,4.4545,11,5,Food &amp; Treats|Pet Bird Food|,,bird,,,12.0,Lb,12 Lb
29.99,All Living Things® Seed &amp; Pellet Medley Parrot Diet,https://s7d2.scene7.com/is/image/PetSmart/5291010,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/all-living-things-seed-and-pellet-medley-parrot-diet-5291010.html,All Living Things&reg; Seed &amp; Pellet Medley Parrot Diet,All Living Things,4.2222,45,5,Food &amp; Treats|Pet Bird Food|,,bird,,,5.0,Lb,5 Lb
23.99,ZuPreem® Pure Fun Enriching Variety Mix Large Bird Food,https://s7d2.scene7.com/is/image/PetSmart/5261586,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/zupreem-pure-fun-enriching-variety-mix-large-bird-food-5261586.html,ZuPreem&reg; Pure Fun Enriching Variety Mix Large Bird Food,ZuPreem,4.1667,6,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.0,Lb,2 Lb
31.99,All Living Things® Seed &amp; Pellet Medley Conure Diet,https://s7d2.scene7.com/is/image/PetSmart/5291009,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/all-living-things-seed-and-pellet-medley-conure-diet-5291009.html,All Living Things&reg; Seed &amp; Pellet Medley Conure Diet,All Living Things,4.5588,34,5,Food &amp; Treats|Pet Bird Food|,,bird,,,4.0,Lb,4 Lb
16.99,All Living Things® Premium Pellets Parakeet Diet,https://s7d2.scene7.com/is/image/PetSmart/5290726,https://www.petsmart.ca/bird/food-and-treats/pet-bird-food/all-living-things-premium-pellets-parakeet-diet-5290726.html,All Living Things&reg; Premium Pellets Parakeet Diet,All Living Things,3.1111,18,5,Food &amp; Treats|Pet Bird Food|,,bird,,,2.5,Lb,2.5 Lb
